Id;ResourceName;Name;HasBmpCollection;HasBmpItem;HasAct
1800;사념의피스트;Vicious Mind Fist;True;True;True
1801;바그낙;Waghnak;True;True;True
1802;바그낙;Waghnak;True;True;True
1803;너클더스터;Knuckle Dusters;True;True;True
1804;너클더스터;Knuckle Dusters;True;True;True
1805;호라;Studded Knuckles;True;True;True
1806;호라;Studded Knuckles;True;True;True
1807;피스트;Fist;True;True;True
1808;피스트;Fist;True;True;True
1809;크로;Claw;True;True;True
1810;크로;Claw;True;True;True
1811;핑거;Finger;True;True;True
1812;핑거;Finger;True;True;True
1813;카이저너클;Kaiser Knuckle;True;True;True
1814;베르세르크;Berserk;True;True;True
1815;가름의발톱;Hatii Claw;True;True;True
1816;베르세르크;Berserk;True;True;True
1817;카이저너클;Kaiser Knuckle;True;True;True
1818;마그마피스트;Magma Fist;True;True;True
1819;아이시클피스트;Icicle Fist;True;True;True
1820;일렉트릭피스트;Electric Fist;True;True;True
1821;사이즈믹피스트;Seismic Fist;True;True;True
1822;연격의투갑;Combo Battle Gloves;True;True;True
1823;피스트;Valorous Battle Fist;True;True;True
1824;피스트;Brave Battle Fist;True;True;True
1825;혼오브힐스리온;Horn of Hillslion;True;True;True
1826;크로;Glorious Claw;True;True;True
1827;피스트;Glorious Fist;True;True;True
1828;카이저너클;Monk Knuckle;True;True;True
1829;피스트;Fist;True;True;True
1830;패황난무;Sura's Rampage;True;True;True
1831;호라;Eden Knuckle I;True;True;True
1832;크로;Bellum Claw;True;True;True
1833;섬광의손톱;Claw of Flash;True;True;True
1834;피스트;TE WoE Fist;True;True;True
1835;카이저너클;Spartacus;True;True;True
1836;타노스의너클;Thanos Knuckle;True;True;True
1837;아이언네일;Iron Nail;True;True;True
1839;진홍의너클;Crimson Knuckle;True;True;True
1840;타노스의너클;Requiem Knuckle;True;True;True
1841;섬광의손톱;Claw of Flash;True;True;True
1845;카이저너클;Trial Sura's Knuckle;True;True;True
1846;Combo_Battle_Glove_IL;Illusion Combo Battle Gloves;True;True;True
1847;아이언네일;Iron Nail;True;True;True
1848;디바크로;Beginner Sura's Knuckle;True;True;True
1862;Burning_Knuckle_OS;Burning Knuckle-OS;True;True;True
1864;아이언네일;Sealed Iron Nail;True;True;True
1865;Combo_Fist;Raging Dragon Fist;True;True;True
1866;Asura_Bandage;Fighting God's Bandage;True;True;True
1867;Ein_1HKNUCK;Safety Knuckle;True;True;True
1870;로얄너클;Royal Knuckle;True;True;True
1900;사념의바이올린;Vicious Mind Violin;True;True;True
1901;바이올린;Violin;True;True;True
1902;바이올린;Violin;True;True;True
1903;만돌린;Mandolin;True;True;True
1904;만돌린;Mandolin;True;True;True
1905;류트;Lute;True;True;True
1906;류트;Lute;True;True;True
1907;기타;Guitar;True;True;True
1908;기타;Guitar;True;True;True
1909;하프;Harp;True;True;True
1910;하프;Harp;True;True;True
1911;거문고;Gumoongoh;True;True;True
1912;거문고;Gumoongoh;True;True;True
1913;전자기타;Electric Guitar;True;True;True
1914;불의기타;Burning Passion Guitar;True;True;True
1915;물의기타;Loner's Guitar;True;True;True
1916;땅의기타;Green Acre Guitar;True;True;True
1917;바람의기타;Gentle Breeze Guitar;True;True;True
1918;비파;Oriental Lute;True;True;True
1919;베이스기타;Base Guitar;True;True;True
1920;신들린기타;Berserk Guitar;True;True;True
1921;거문고;Gun Moon Gom;True;True;True
1922;비파;Oriental Lute;True;True;True
1923;기타;Valorous Battlefield Guitar;True;True;True
1924;기타;Brave Battlefield Guitar;True;True;True
1925;첼로;Cello;True;True;True
1926;하프오브네펜데스;Harp of Nepenthes;True;True;True
1927;베이스기타;Glorious Guitar;True;True;True
1928;신들린기타;Berserk Guitar;True;True;True
1929;기타;Guitar;True;True;True
1930;그린휘슬;Green Whistle;True;True;True
1931;첼로;Eden Guitar I;True;True;True
1932;기타;TE WoE Guitar;True;True;True
1933;타노스의바이올린;Thanos Violin;True;True;True
1934;콘트라베이스;Contrabass;True;True;True
1935;뉴오즈의우크렐레;New Oz's Ukulele;True;True;True
1936;서늘한바이올린;Blue Violin;True;True;True
1937;빛나는바이올린;Ru Gold Violin;True;True;True
1938;서늘한바이올린;Infinity Violin;True;True;True
1939;진홍의바이올린;Crimson Violin;True;True;True
1940;소라고둥;Conch;True;True;True
1941;결속의바이올린;Unity Violin;True;True;True
1942;타노스의바이올린;Requiem Violin;True;True;True
1944;히피기타;Hippie Guitar;True;True;True
1950;로프;Rope;True;True;True
1951;로프;Rope;True;True;True
1952;라인;Whip;True;True;True
1953;라인;Whip;True;True;True
1954;와이어;Wire Whip;True;True;True
1955;와이어;Wire Whip;True;True;True
1956;란테;Rante Whip;True;True;True
1957;란테;Rante Whip;True;True;True
1958;테일;Tail Whip;True;True;True
1959;테일;Tail Whip;True;True;True
1960;휩;Whip;True;True;True
1961;휩;Whip;True;True;True
1962;라리어트;Lariat Whip;True;True;True
1963;랩쳐로즈;Rapture Rose;True;True;True
1964;슈메티;Chemeti Whip;True;True;True
1965;불의채찍;Red Flame Whip;True;True;True
1966;물의채찍;Icicle Whip;True;True;True
1967;땅의채찍;Gaia Whip;True;True;True
1968;줄넘기;Skipping Rope;True;True;True
1969;블레이드휩;Blade Whip;True;True;True
1970;여왕님의채찍;Queen's Whip;True;True;True
1971;바람의채찍;Electric Wire;True;True;True
1972;전기뱀장어;Electric Eel;True;True;True
1973;바다마녀의발;Sea Witch's Foot;True;True;True
1974;당근채찍;Carrot Whip;True;True;True
1975;여왕님의채찍;Whip of The Queen;True;True;True
1976;여왕님의채찍;Queen's Whip;True;True;True
1977;라리어트;Valorous Battle Lariat;True;True;True
1978;라리어트;Brave Battle Lariat;True;True;True
1979;스템오브네펜데스;Stem of Nepenthes;True;True;True
1980;추채찍;Whip of Balance;True;True;True
1981;라리어트;Glorious Lariat;True;True;True
1982;여왕님의채찍;Phenomena Whip;True;True;True
1983;란테;Rante Whip;True;True;True
1984;스템휩;Stem Whip;True;True;True
1985;로제바인;Rosevine;True;True;True
1986;테일;Eden Whip I;True;True;True
1987;로프;TE WoE Rope;True;True;True
1988;타노스의윕소드;Thanos Whip;True;True;True
1989;리듬체조리본;Rhythmic Gymnastics Ribbon;True;True;True
1990;아이구의꽃장식마이크;Aigu's Floral Mic;True;True;True
1991;서늘한채찍;Blue Whip;True;True;True
1992;빛나는채찍;Ru Gold Whip;True;True;True
1994;서늘한채찍;Infinity Wire;True;True;True
1995;진홍의와이어;Crimson Wire;True;True;True
1996;사념의와이어;Vicious Mind Wire;True;True;True
1997;결속의채찍;Unity Whip;True;True;True
2000;디스트럭션롯드;Staff of Destruction;True;True;True
2001;디바인크로스;Divine Cross;True;True;True
2002;위자드리스태프;Glorious Destruction Staff;True;True;True
2003;디스트럭션롯드;Staff of Destruction;True;True;True
2004;크로노스;Kronos;True;True;True
2005;스태프오브데아;Dea Staff;True;True;True
2006;빛의수호지팡이;Guardian of Light Wand;True;True;True
2007;골든로드스태프;Goldenrod Staff;True;True;True
2008;아쿠아스태프;Aqua Staff;True;True;True
2009;크림즌스태프;Crimson Staff;True;True;True
2010;포레스트스태프;Forest Staff;True;True;True
2011;골든로드스태프;Goldenrod Staff II;True;True;True
2012;아쿠아스태프;Aqua Staff II;True;True;True
2013;크림즌스태프;Crimson Staff II;True;True;True
2014;포레스트스태프;Forest Staff II;True;True;True
2015;강화스태프;Upgrade Two-Handed Staff;True;True;True
2016;라피니스태프;Bellum Arc Wand;True;True;True
2017;디바인크로스;Divine Cross;True;True;True
2018;메탈스태프;Metal Staff;True;True;True
2019;스태프오브소울;TE WoE Two-Handed Staff;True;True;True
2020;요르문간드;Jormungand;True;True;True
2021;간반테인;Ganbantein;True;True;True
2022;위자드리스태프;Staff of Geffen;True;True;True
2023;타노스의양손지팡이;Thanos Two-Handed Staff;True;True;True
2024;서늘한지팡이;Infinity Staff;True;True;True
2025;진홍의스태프;Crimson Staff;True;True;True
2026;사념의스태프;Vicious Mind Staff;True;True;True
2027;해바라기소년;Sunflower Boy;True;True;True
2030;결속의양손지팡이;Unity Two-Handed Staff;True;True;True
2032;타노스의양손지팡이;Requiem Wizard Staff;True;True;True
2033;메탈스태프;Enhanced Metal Staff;True;True;True
2039;Wizardy_Staff_IL;Illusion Wizardry Staff;True;True;True
2040;스태프오브소울;Trial Warlock's Staff;True;True;True
2046;디바스태프;Beginner Warlock's Staff;True;True;True
2048;아이온스태프;Iron Staff;True;True;True
2049;Staff_Of_Blue_Flame;Blue Flame Staff;True;True;True
2051;Survival_Staff_IL;Illusion Survivor's Staff;True;True;True
2053;데몬스태프;Abyss Staff;True;True;True
2054;아이온스태프;Sealed Iron Staff;True;True;True
2055;Staff_Of_Miracle;Staff of Miracle;True;True;True
2056;Gravitation_Staff;Gravitation Staff;True;True;True
2057;Adorare_Staff;Adorare Staff;True;True;True
2058;Ein_BHSTAFF;Detecting Staff;True;True;True
2060;R_Magician_Staff;Royal Magician Staff;True;True;True
2101;가드;Guard;True;True;True
2102;가드;Guard;True;True;True
2103;버클러;Buckler;True;True;True
2104;버클러;Buckler;True;True;True
2105;쉴드;Shield;True;True;True
2106;쉴드;Shield;True;True;True
2107;미러쉴드;Mirror Shield;True;True;True
2108;미러쉴드;Mirror Shield;True;True;True
2109;메모라이즈북;Memory Book;True;True;True
2110;홀리가드;Holy Guard;True;True;True
2111;신의사자;Herald of God;True;True;True
2112;가드;Novice Guard;True;True;True
2113;초보자용쉴드;Novice Shield;True;True;True
2114;스톤버클러;Stone Buckler;True;True;True
2115;발키리아쉴드;Valkyrie Shield;True;True;True
2116;천사의보호;Angelic Guard;True;True;True
2117;팔목토시;Arm Guard;True;True;True
2118;팔목토시;Arm Guard;True;True;True
2119;팔목토시개량;Advanced Arm Guard;True;True;True
2120;팔목토시개량;Advanced Arm Guard;True;True;True
2121;메모라이즈북;Memory Book;True;True;True
2122;플래티넘쉴드;Platinum Shield;True;True;True
2123;오를레앙의서버;Orlean's Server;True;True;True
2124;가시방패;Thorny Buckler;True;True;True
2125;스트롱쉴드;Strong Shield;True;True;True
2126;구약방패;Old Shield;True;True;True
2127;신의사자;Lion's Slipper;True;True;True
2128;신의사자;Herald of God;True;True;True
2129;구마의성서;Exorcism Bible;True;True;True
2130;크로스쉴드;Cross Shield;True;True;True
2131;마력의서제1권;Magic Bible Vol.1;True;True;True
2132;홀리가드;Shelter Resistance;True;True;True
2133;토너먼트쉴드;Tournament Shield;True;True;True
2134;나가의비늘방패;Shield of Naga;True;True;True
2135;쉐도우가드;Shadow Guard;True;True;True
2136;버클러;Cracked Buckler;True;True;True
2137;발키리아쉴드;Neo Valkyrie Shield;True;True;True
2138;브라디움방패;Bradium Shield;True;True;True
2139;화염방사기;Flame Thrower;True;True;True
2140;에너지룬가드;Energy Rune Guard;True;True;True
2141;가드;Freya's Spiritual Shield;True;True;True
2142;가드;Freya's Spiritual Shield;True;True;True
2143;가드;Freya's Spiritual Shield;True;True;True
2144;가드;Freya's Spiritual Shield;True;True;True
2145;발키리아쉴드;Time Keeper Shield;True;True;True
2146;실버가드;Silver Guard;True;True;True
2147;라운드버클러;Round Buckler;True;True;True
2148;로사쉴드;Rosa Shield;True;True;True
2149;강화가드;Upgrade Guard;True;True;True
2150;강화버클러;Upgrade Buckler;True;True;True
2151;강화쉴드;Upgrade Shield;True;True;True
2152;크로스쉴드;Anti Demon Shield;True;True;True
2153;임페리얼가드;Imperial Guard;True;True;True
2154;토이쉴드;Toy Shield;True;True;True
2156;약속의성서;Bible of Promise Vol.1;True;True;True
2157;데들리포이즌병;Insecticide;True;True;True
2158;라모르쉴드_언데드;L'Amour Shield;True;True;True
2159;라모르쉴드_화;Sharel shield;True;True;True
2160;기간트쉴드;Giant Shield;True;True;True
2161;게페니아의고서_물;Geffenia Water Book;True;True;True
2162;약속의성서2권;Bible of Promise Vol.2;True;True;True
2163;라모르쉴드_수;Froid Shield;True;True;True
2164;라모르쉴드_암;Sombre Shield;True;True;True
2165;라모르쉴드_지;Sol Shield;True;True;True
2166;구마의성서;Exorcist's Bible;True;True;True
2167;라모르쉴드_독;Poison Shield;True;True;True
2168;이뮨드쉴드;Immune Shield;True;True;True
2169;칼라삭;Kalasag;True;True;True
2170;바야니칼라삭;Kalasag(Bayani);True;True;True
2171;여우문양팔목보호대;Fox Armguard;True;True;True
2172;늑대문양팔목보호대;Wolf Armguard;True;True;True
2173;초승달문양팔목보호대;Crescent Armguard;True;True;True
2174;라모르쉴드_성;Lumiere Shield;True;True;True
2175;라모르쉴드_염;Esprit Shield;True;True;True
2176;묵시록;Dark Book;True;True;True
2177;죽은자의방패;Shield of Death;True;True;True
2178;버클러;TE WoE Buckler;True;True;True
2179;쉴드;TE WoE Shield;True;True;True
2180;가드;TE WoE Magic Guard;True;True;True
2181;헤르보르;Hervor;True;True;True
2182;헤르보르아르비트;Hervor Alvitr;True;True;True
2183;천사의보호;Modified Angelic Guard;True;True;True
2184;파일벙커;Bunker shield;True;True;True
2185;플래티넘쉴드;Magic Reflector;True;True;True
2186;대백과사전;Revised Encyclopedia;True;True;True
2187;흙빛의방패;Gray Shield;True;True;True
2188;홀리가드;Svalinn;True;True;True
2189;매드바니;Mad Bunny;True;True;True
2190;칼라삭;Ancient Shield of Aeon;True;True;True
2191;솔로몬의열쇠;Solomon Magic Book;True;True;True
2194;라모르쉴드_풍;Levain Shield;True;True;True
2195;리안쉴드;Lien Shield;True;True;True
2196;화이트골드쉴드;White Gold Shield;True;True;True
2198;라피네쉴드;Lapine Shield;True;True;True
2199;아후라마즈다;Ahura Mazdah;True;True;True
2201;선글래스;Sunglasses;True;True;True
2202;선글래스;Sunglasses;True;True;True
2203;글래스;Glasses;True;True;True
2204;글래스;Glasses;True;True;True
2205;물안경;Diver Goggles;True;True;True
2206;면사포;Wedding Veil;True;True;True
2207;장식용꽃;Fancy Flower;True;True;True
2208;리본;Ribbon;True;True;True
2209;리본;Ribbon;True;True;True
2210;머리띠;Hairband;True;True;True
2211;두건;Bandana;True;True;True
2212;안대;Eye Patch;True;True;True
2213;고양이머리띠;Kitty Band;True;True;True
2214;토끼머리띠;Bunny Band;True;True;True
2215;꽃머리띠;Flower Band;True;True;True
2216;비레타;Biretta;True;True;True
2217;비레타;Biretta;True;True;True
2218;마스크;Flu Mask;True;True;True
2219;마스크;Flu Mask;True;True;True
2220;햇;Hat;True;True;True
2221;햇;Hat;True;True;True
2222;둥근모자;Turban;True;True;True
2223;둥근모자;Turban;True;True;True
2224;고글;Goggles;True;True;True
2225;고글;Goggles;True;True;True
2226;캡;Cap;True;True;True
2227;캡;Cap;True;True;True
2228;헬름;Helm;True;True;True
2229;헬름;Helm;True;True;True
2230;쥬얼헬름;Gemmed Sallet;True;True;True
2231;쥬얼헬름;Gemmed Sallet;True;True;True
2232;서클릿;Circlet;True;True;True
2233;서클릿;Circlet;True;True;True
2234;티아라;Tiara;True;True;True
2235;크라운;Crown;True;True;True
2236;산타모자;Santa Hat;True;True;True
2237;턱수염;Bandit Beard;True;True;True
2238;콧수염;Moustache;False;False;True
2239;외눈안경;Monocle;True;True;True
2240;수염;Beard;False;True;True
2241;흰수염;Grampa Beard;True;True;True
2242;고급선글래스;Purple Glasses;True;True;True
2243;스핀글래스;Geek Glasses;True;True;True
2244;왕리본;Big Ribbon;True;True;True
2245;스위트젠틀;Sweet Gent;True;True;True
2246;골든헤드기어;Golden Gear;True;True;True
2247;올드스터로맨스;Romantic Gent;True;True;True
2248;웨스턴그레이스;Western Grace;True;True;True
2249;코로넷;Coronet;True;True;True
2250;머리끈;Cute Ribbon;True;True;True
2251;성직자의모자;Monk Hat;True;True;True
2252;위저드햇;Wizard Hat;True;True;True
2253;장식용해바라기;Sunflower;True;True;True
2254;천사의머리띠;Angel Wings;True;True;True
2255;악마의머리띠;Evil Wings;True;True;True
2256;마제스틱고우트;Majestic Goat;True;True;True
2257;새하얀뿔;Unicorn Horn;True;True;True
2258;샤프헤드기어;Spiky Band;True;True;True
2259;프로펠라;Mini Propeller;True;True;True
